"Futbolista_ID";"Reputación actual(9999)";"Reputación nacional (9999)";"Reputación mundial(9999)"
"869";"6898";"7098";"5798"
"870";"6900";"6400";"6000"
"871";"6900";"6250";"5400"
"872";"6831";"6837";"4254"
"873";"6900";"6500";"5500"
"874";"6750";"6850";"5350"
"875";"6900";"6750";"5500"
"876";"6900";"7000";"5850"
"877";"6750";"6600";"5250"
"878";"6900";"6800";"5300"
"879";"6900";"6900";"5650"
"880";"6900";"6850";"5250"
"881";"6900";"6800";"5500"
"882";"6900";"6600";"5750"
"883";"6800";"6800";"5100"
"884";"6597";"6597";"5497"
"885";"6900";"6900";"4750"
"886";"6900";"6600";"5500"
"887";"6704";"6204";"4464"
"888";"6823";"6838";"4028"
"889";"6900";"6900";"5300"
"890";"6900";"7000";"5750"
"891";"6900";"6900";"5000"
"892";"7000";"7000";"5750"
"893";"7200";"6900";"6000"
"894";"6900";"6900";"5500"
"895";"6800";"6900";"6550"
"896";"6900";"6900";"5400"
"897";"6900";"6650";"4500"
"898";"6750";"6750";"4750"
"899";"6900";"6900";"5400"
"900";"7000";"7150";"6000"
"901";"6550";"6550";"4300"
"902";"6850";"6400";"5600"
"903";"6900";"5833";"5833"
"904";"6850";"6126";"5325"
"905";"6845";"6845";"4995"
"906";"6994";"7294";"5994"
"907";"6850";"6850";"4850"
"908";"6976";"7076";"4483"
"909";"6941";"6896";"4850"
"910";"6850";"6850";"4450"
"911";"7050";"7250";"6250"
"912";"6836";"6836";"4260"
"913";"6847";"5922";"4446"
"914";"6599";"6599";"4999"
"915";"6764";"6123";"5063"
"916";"6847";"7047";"5497"
"917";"6857";"6857";"5107"
"918";"6990";"6990";"4550"
"919";"6850";"6850";"5800"
"920";"6636";"6636";"5986"
"921";"6850";"6850";"5250"
"922";"6944";"6858";"6216"
"923";"7000";"6850";"4500"
"924";"6948";"6948";"5248"
"925";"7250";"6750";"5250"
"926";"6850";"6750";"5250"
"927";"6850";"6850";"5500"
"928";"6786";"6786";"4229"
"929";"6844";"6844";"5351"
"930";"6850";"6850";"5250"
"931";"6850";"6850";"5500"
"932";"5973";"6121";"2962"
"933";"6734";"6734";"5984"
"934";"6842";"6842";"5242"
"935";"7000";"7200";"5750"
"936";"7000";"7000";"5250"
"937";"6847";"6847";"5747"
"938";"6850";"6850";"5750"
"939";"6842";"6842";"5742"
"940";"6850";"6850";"4007"
"941";"6850";"6900";"5200"
"942";"6845";"6495";"4249"
"943";"6840";"6740";"5240"
"944";"6850";"6800";"5200"
"945";"6876";"6414";"6364"
"946";"6850";"6850";"5500"
"947";"6850";"6850";"5350"
"948";"6785";"6785";"4766"
"949";"6846";"6746";"6246"
"950";"6900";"6900";"5250"
"951";"6900";"6900";"5250"
"952";"7500";"7000";"6000"
"953";"6850";"7000";"6100"
"954";"7000";"6750";"6250"
"955";"6850";"6850";"6000"
"956";"6841";"6841";"4841"
"957";"7000";"6850";"6000"
"958";"6834";"6823";"5391"
"959";"6850";"7400";"5850"
"960";"6640";"7092";"3173"
"961";"6706";"6820";"4987"
"962";"6993";"5856";"4115"
"963";"6850";"6500";"4650"
"964";"6850";"6500";"4700"
"965";"6800";"6800";"4500"
"966";"6800";"7496";"5397"
"967";"6800";"6800";"5000"
"968";"6810";"6805";"4110"
"969";"6700";"6700";"5500"
"970";"6950";"6450";"4850"
"971";"6800";"6550";"5500"
"972";"6800";"5763";"5500"
"973";"7000";"7000";"4750"
"974";"6341";"6851";"4561"
"975";"6800";"6800";"5000"
"976";"6799";"6949";"5499"
"977";"6750";"6500";"4400"
"978";"6642";"6642";"4892"
"979";"6800";"6800";"6000"
"980";"6800";"6800";"4500"
"981";"6789";"6789";"5489"
"982";"6850";"7050";"5200"
"983";"6650";"6650";"6250"
"984";"6800";"6600";"6700"
"985";"6798";"6248";"5398"
"986";"6797";"6947";"5247"
"987";"6500";"6024";"5019"
"988";"6800";"7050";"5750"
"989";"6800";"6800";"5500"
"990";"6800";"6800";"5750"
"991";"6769";"7450";"6499"
"992";"6800";"6800";"4750"
"993";"6900";"6950";"5500"
"994";"6900";"6850";"6250"
"995";"6800";"6024";"5321"
"996";"7433";"7037";"5757"
"997";"6600";"5930";"5317"
"998";"6551";"6103";"3879"
"999";"6791";"6241";"5341"
"1000";"6800";"6750";"5300"
"1001";"6800";"7450";"5746"
"1002";"6450";"6550";"4500"
"1003";"6828";"6860";"3469"
"1004";"6793";"6793";"4993"
"1005";"6800";"6750";"5900"
"1006";"6799";"6799";"5249"
"1007";"6798";"6848";"5248"
"1008";"6800";"7000";"6000"
"1009";"6800";"6900";"5750"
"1010";"6750";"6200";"5250"
"1011";"6800";"6800";"5500"
"1012";"6800";"6350";"5250"
"1013";"7205";"7413";"6479"
"1014";"6598";"6598";"4180"
"1015";"6800";"6550";"4500"
"1016";"6750";"6750";"4850"
"1017";"6800";"6800";"5800"
"1018";"7044";"6700";"6700"
"1019";"6800";"6800";"5750"
"1020";"6800";"6850";"6000"
"1021";"6290";"6290";"5490"
"1022";"6000";"5624";"5624"
"1023";"6800";"6600";"5000"
"1024";"6788";"6588";"5238"
"1025";"6812";"6907";"5165"
"1026";"6899";"6899";"5899"
"1027";"6800";"6800";"6000"
"1028";"6799";"6949";"5849"
"1029";"6800";"6550";"5800"
"1030";"6744";"6494";"4994"
"1031";"6800";"7000";"5750"
"1032";"6700";"6250";"5300"
"1033";"6849";"7099";"4999"
"1034";"6800";"6900";"5300"
"1035";"6800";"6600";"6000"
"1036";"6800";"7451";"6298"
"1037";"6800";"6800";"3350"
"1038";"6800";"6800";"4650"
"1039";"6800";"6800";"3533"
"1040";"6600";"6800";"6400"
"1041";"6800";"6800";"5300"
"1042";"6800";"6750";"5477"
"1043";"7000";"6800";"5750"
"1044";"6800";"6800";"5500"
"1045";"6763";"7250";"4948"
"1046";"6750";"6750";"5300"
"1047";"6544";"5966";"4922"
"1048";"6850";"6850";"4550"
"1049";"6750";"6750";"5800"
"1050";"6968";"6968";"5744"
"1051";"6750";"6750";"5250"
"1052";"7500";"7496";"4997"
"1053";"6668";"6271";"4354"
"1054";"6750";"6750";"6100"
"1055";"6600";"6600";"6100"
"1056";"6800";"6800";"4400"
"1057";"7000";"7570";"6190"
"1058";"6800";"6800";"4750"
"1059";"6800";"6800";"5250"
"1060";"6700";"6024";"4718"
"1061";"6800";"7250";"5800"
"1062";"6800";"7000";"4750"
"1063";"6800";"6300";"5750"
"1064";"6800";"6800";"5500"
"1065";"6794";"6794";"4053"
"1066";"6250";"6250";"4500"
"1067";"6650";"4415";"5353"
"1068";"6750";"6750";"5300"
"1069";"6950";"6950";"5750"
"1070";"6750";"6500";"4500"
"1071";"6900";"6750";"5250"
"1072";"6725";"6725";"4011"
"1073";"6750";"6550";"5200"
"1074";"6747";"6747";"5497"
"1075";"6794";"6294";"5594"
"1076";"6733";"6733";"5233"
"1077";"6750";"6750";"5750"
"1078";"6472";"5989";"5613"
"1079";"6750";"6750";"4400"
"1080";"6750";"7050";"5750"
"1081";"7002";"7002";"3482"
"1082";"6750";"7350";"5750"
"1083";"6750";"6700";"5850"
"1084";"6700";"6700";"4250"
"1085";"6950";"6600";"6000"
"1086";"6750";"6350";"5000"
"1087";"6750";"6750";"5900"
"1088";"6744";"6744";"5494"
"1089";"6746";"6746";"5746"
"1090";"5750";"6005";"3847"
"1091";"6750";"6750";"5250"
"1092";"6700";"5615";"5359"
"1093";"6050";"6055";"3252"
"1094";"6750";"6750";"5500"
"1095";"6900";"6350";"5450"
"1096";"7300";"7250";"6400"
"1097";"6750";"6700";"5350"
"1098";"7254";"7254";"5177"
"1099";"6750";"6750";"5750"
"1100";"6700";"6600";"4850"
"1101";"6748";"6248";"5748"
"1102";"6370";"6370";"3675"
"1103";"6550";"6350";"2750"
"1104";"6750";"6750";"4250"
"1105";"6550";"6750";"5250"
"1106";"6845";"6795";"5295"
"1107";"6750";"6500";"5000"
"1108";"6600";"6750";"5600"
"1109";"6806";"7334";"5267"
"1110";"6750";"7000";"6000"
"1111";"6800";"7406";"5087"
"1112";"6746";"6746";"4996"
"1113";"6601";"6501";"5505"
"1114";"6750";"6750";"5800"
"1115";"7250";"7485";"5738"
"1116";"6750";"6750";"5000"
"1117";"6750";"7250";"4905"
"1118";"6750";"6750";"5500"
"1119";"6750";"6750";"4350"
"1120";"6750";"6750";"5250"
"1121";"6750";"6750";"5500"
"1122";"6500";"6500";"5250"
"1123";"6750";"6750";"5250"
"1124";"7000";"7000";"5000"
"1125";"6750";"6750";"4750"
"1126";"6745";"6745";"3745"
"1127";"6750";"5627";"5426"
"1128";"6750";"6750";"5900"
"1129";"6750";"6750";"5300"
"1130";"6000";"6015";"4010"
"1131";"6750";"6800";"4500"
"1132";"6750";"6750";"5250"
"1133";"6848";"6248";"5248"
"1134";"6600";"6600";"5000"
"1135";"6750";"6750";"5500"
"1136";"6750";"7400";"6237"
"1137";"6494";"5958";"4531"
"1138";"6750";"6750";"6000"
"1139";"6397";"6497";"4797"
"1140";"6750";"7100";"4500"
"1141";"6750";"6750";"5750"
"1142";"6750";"6300";"5000"
"1143";"6750";"6750";"4250"
"1144";"6824";"6824";"4109"
"1145";"6850";"6850";"4017"
"1146";"6742";"6742";"5742"
"1147";"6750";"6750";"5500"
"1148";"6785";"6785";"6393"
"1149";"6750";"6250";"5250"
"1150";"6498";"6948";"5998"
"1151";"6748";"6748";"5248"
"1152";"6750";"6700";"5500"
"1153";"6777";"7026";"5372"
"1154";"6750";"6750";"5000"
"1155";"6699";"6699";"5449"
"1156";"6750";"6750";"5250"
"1157";"6750";"6750";"3550"
"1158";"6750";"6750";"4500"
"1159";"6750";"6500";"5500"
"1160";"6878";"6878";"6228"
"1161";"6748";"6001";"5808"
"1162";"6737";"6837";"5569"
"1163";"6700";"6700";"4500"
"1164";"6623";"6272";"3532"
"1165";"6800";"6800";"6000"
"1166";"6850";"6600";"6050"
"1167";"6700";"6700";"5550"
"1168";"6750";"7000";"5250"
"1169";"6700";"6850";"5350"
"1170";"6750";"6750";"5150"
"1171";"7500";"7485";"6237"
"1172";"6748";"6748";"4248"
"1173";"6750";"6055";"4503"
"1174";"6750";"6100";"5250"
"1175";"6750";"6750";"5250"
"1176";"6711";"6744";"4527"
"1177";"6750";"6750";"4015"
"1178";"6498";"5907";"5091"
"1179";"6734";"6384";"5884"
"1180";"6658";"6658";"4509"
"1181";"6711";"6912";"6187"
"1182";"6750";"6850";"5500"
"1183";"6989";"6752";"5063"
"1184";"6744";"6744";"5994"
"1185";"6750";"7250";"5400"
"1186";"6750";"5695";"5745"
"1187";"6600";"6700";"4500"
"1188";"7050";"7545";"5555"
"1189";"6750";"6750";"5500"
"1190";"6900";"6900";"6250"
"1191";"6750";"6750";"5500"
"1192";"6688";"6688";"4447"
"1193";"6750";"7250";"5267"
"1194";"6650";"6650";"4750"
"1195";"6747";"6397";"5747"
"1196";"6750";"6800";"5950"
"1197";"6750";"6750";"5300"
"1198";"6750";"6950";"5600"
"1199";"6950";"6500";"5600"
"1200";"6500";"6500";"4750"
"1201";"6750";"6750";"5250"
"1202";"6750";"6750";"4750"
"1203";"6750";"6750";"5250"
"1204";"6500";"6500";"5750"
"1205";"6739";"6739";"4739"
"1206";"6700";"6200";"5050"
"1207";"6650";"6650";"3400"
"1208";"6700";"6700";"3526"
"1209";"6900";"6900";"5500"
"1210";"6750";"6750";"5750"
"1211";"6650";"6650";"4750"
"1212";"6999";"6206";"5168"
"1213";"6750";"6750";"4700"
"1214";"5750";"6650";"5000"
"1215";"6250";"6250";"4750"
"1216";"6650";"6250";"4750"
"1217";"6750";"6400";"5550"
"1218";"6750";"6400";"5300"
"1219";"6743";"6843";"6493"
"1220";"6750";"6750";"5000"
"1221";"6749";"6749";"5299"
"1222";"6750";"6750";"5750"
"1223";"6697";"6397";"5497"
"1224";"5482";"5880";"3412"
"1225";"6731";"6235";"4488"
"1226";"6600";"6600";"4500"
"1227";"6750";"7050";"5250"
"1228";"6750";"6750";"3750"
"1229";"7000";"7000";"4500"
"1230";"6727";"6727";"5736"
"1231";"6700";"6700";"5400"
"1232";"6750";"6550";"6000"
"1233";"6800";"6750";"6700"
"1234";"6900";"6900";"5850"
"1235";"6750";"6750";"6050"
"1236";"6750";"6500";"5150"
"1237";"6750";"6750";"5250"
"1238";"6700";"6700";"4000"
"1239";"6782";"6782";"4208"
"1240";"6695";"6245";"4995"
"1241";"6700";"6700";"5200"
"1242";"6700";"6700";"4500"
"1243";"6700";"6700";"6250"
"1244";"6700";"7000";"5750"
"1245";"6693";"6693";"5443"
"1246";"6077";"6077";"3082"
"1247";"6700";"6750";"5500"
"1248";"6700";"6700";"5750"
"1249";"6700";"6700";"5200"
"1250";"6695";"6695";"5595"
"1251";"6350";"6750";"5000"
"1252";"6758";"6517";"4286"
"1253";"6700";"6700";"3917"
"1254";"6700";"6800";"5500"
"1255";"6900";"6900";"5000"
"1256";"6700";"6700";"5950"
"1257";"6700";"5681";"5332"
"1258";"6700";"6850";"5250"
"1259";"6900";"7300";"6250"
"1260";"6700";"6250";"5250"
"1261";"6700";"7000";"6000"
"1262";"6695";"6695";"5745"
"1263";"6747";"7818";"5630"
"1264";"7000";"7000";"6250"
"1265";"6700";"6950";"5500"
"1266";"7050";"7050";"4750"
"1267";"6700";"6500";"6250"
"1268";"6600";"6500";"5950"
"1269";"6696";"6096";"5346"
"1270";"6700";"6300";"5150"
"1271";"6700";"6450";"5200"
"1272";"6597";"6597";"4747"
"1273";"6750";"6150";"5250"
"1274";"6695";"7095";"5495"
"1275";"6699";"7249";"5999"
"1276";"6699";"6699";"5499"
"1277";"6700";"6700";"5250"
"1278";"6500";"6500";"4050"
"1279";"6661";"6266";"4167"
"1280";"6698";"6548";"4748"
"1281";"6692";"6992";"5742"
"1282";"6656";"6668";"5389"
"1283";"6700";"6700";"5250"
"1284";"6698";"6698";"5998"
"1285";"6511";"6507";"4516"
"1286";"6600";"6600";"5200"
"1287";"6700";"6700";"5250"
"1288";"6700";"6500";"5250"
"1289";"6750";"6750";"5500"
"1290";"6700";"6700";"4500"
"1291";"6700";"6700";"5600"
"1292";"6750";"6250";"5750"
"1293";"6600";"6450";"5100"
"1294";"6700";"6700";"4500"
"1295";"6748";"7248";"5748"
"1296";"6700";"6700";"5800"
"1297";"5052";"5924";"2401"
"1298";"6700";"6700";"5500"
"1299";"6761";"6761";"3218"
"1300";"6700";"6700";"5000"
"1301";"6700";"6700";"5950"
"1302";"6700";"7150";"5000"
"1303";"6399";"6499";"4999"
"1304";"6700";"6700";"5150"
"1305";"6700";"7200";"5750"
"1306";"6750";"6750";"6023"
"1307";"6700";"6800";"5250"
"1308";"6699";"6749";"4749"
"1309";"6750";"6750";"6250"
"1310";"6695";"6695";"5395"
"1311";"6700";"6100";"5000"
"1312";"6749";"6018";"5409"
"1313";"6740";"6790";"4490"
"1314";"6572";"6572";"3709"
"1315";"6700";"6700";"4250"
"1316";"6700";"6700";"5700"
"1317";"6749";"6749";"5749"
"1318";"6694";"6594";"5594"
"1319";"6700";"6700";"5400"
"1320";"6723";"6723";"4781"
"1321";"6996";"6246";"3597"
"1322";"6949";"6949";"5951"
"1323";"6727";"6066";"3805"
"1324";"6683";"6683";"3528"
"1325";"6650";"6550";"5750"
"1326";"6700";"7250";"5250"
"1327";"6800";"6700";"5700"
"1328";"6700";"6700";"5250"
"1329";"6700";"5978";"4219"
"1330";"6750";"6006";"3003"
"1331";"6600";"6650";"5900"
"1332";"6700";"6150";"5000"
"1333";"6700";"6700";"2524"
"1334";"6700";"6850";"5500"
"1335";"6700";"6700";"3900"
"1336";"6650";"6650";"4003"
"1337";"6700";"6650";"4000"
"1338";"6650";"6650";"5500"
"1339";"6593";"6593";"5343"
"1340";"7000";"6900";"4300"
"1341";"6700";"5806";"5452"
"1342";"6800";"5886";"6036"
"1343";"6550";"6550";"4700"
"1344";"6700";"6700";"5000"
"1345";"6700";"6400";"5700"
"1346";"6700";"6700";"4750"
"1347";"6700";"5778";"4773"
"1348";"6700";"6700";"5350"
"1349";"6700";"6700";"5750"
"1350";"6700";"6700";"5750"
"1351";"6891";"6591";"5491"
"1352";"6700";"6650";"5250"
"1353";"6700";"6700";"5350"
"1354";"7000";"6006";"5255"
"1355";"6700";"6700";"5300"
"1356";"6700";"6450";"5000"
"1357";"6757";"6757";"3469"
"1358";"6658";"6658";"3530"
"1359";"6700";"6250";"5600"
"1360";"6600";"6600";"4800"
"1361";"7000";"6700";"6000"
"1362";"6700";"6700";"5950"
"1363";"6650";"6650";"5400"
"1364";"6650";"6850";"5250"
"1365";"6650";"6650";"3050"
"1366";"6650";"6650";"5750"
"1367";"6861";"5977";"2978"
"1368";"6651";"6651";"5502"
"1369";"6428";"6617";"4286"
"1370";"6549";"6549";"3358"
"1371";"6750";"6750";"4500"
"1372";"6650";"6500";"5000"
"1373";"6646";"6646";"3503"
"1374";"6650";"6650";"4150"
"1375";"6650";"6750";"5500"
"1376";"6629";"6655";"3718"
"1377";"6650";"6650";"5000"
"1378";"6600";"5597";"5088"
"1379";"6650";"6900";"5150"
"1380";"6438";"6263";"4174"
"1381";"6650";"5969";"4459"
"1382";"7078";"7078";"4160"
"1383";"6799";"6799";"4299"
"1384";"6650";"6400";"5150"
"1385";"6250";"6250";"4750"
"1386";"6650";"6250";"5500"
"1387";"6644";"6644";"4100"
"1388";"6650";"6650";"5150"
"1389";"6594";"6594";"3730"
"1390";"6650";"6650";"4650"
"1391";"6649";"6649";"4749"
"1392";"7000";"7250";"5750"
"1393";"6650";"6650";"5300"
"1394";"6650";"6650";"3808"
"1395";"6250";"5738";"5068"
"1396";"6650";"6650";"5000"
"1397";"6645";"6245";"4645"
"1398";"6400";"6400";"5100"
"1399";"6642";"6642";"5392"
"1400";"6538";"6616";"5216"
"1401";"6300";"6300";"4750"
"1402";"7026";"7026";"4393"
"1403";"6650";"6650";"5900"
"1404";"6650";"6650";"4750"
"1405";"6550";"6570";"4220"
"1406";"6641";"6641";"4741"
"1407";"6650";"6650";"6500"
"1408";"7005";"6652";"5005"
"1409";"6638";"6638";"4988"
"1410";"6650";"6500";"5150"
"1411";"6500";"6500";"6000"
"1412";"6650";"6750";"5000"
"1413";"6640";"6640";"5490"
"1414";"6650";"6650";"5500"
"1415";"6600";"6600";"5000"
"1416";"6639";"6639";"4639"
"1417";"6650";"6400";"4272"
"1418";"6639";"7089";"6589"
"1419";"7000";"7000";"6250"
"1420";"6600";"6600";"5250"
"1421";"6742";"6742";"4500"
"1422";"6498";"6498";"2748"
"1423";"6645";"6645";"4895"
"1424";"6550";"6550";"4400"
"1425";"6650";"6550";"5250"
"1426";"6750";"6750";"5500"
"1427";"6752";"6751";"5394"
"1428";"6512";"6508";"4516"
"1429";"6650";"6650";"5250"
"1430";"6626";"6273";"6011"
"1431";"6650";"7200";"6250"
"1432";"6649";"6649";"5699"
"1433";"6550";"7000";"5000"
"1434";"6800";"6800";"3800"
"1435";"6650";"6650";"4650"
"1436";"6596";"6596";"5096"
"1437";"6650";"7000";"5700"
"1438";"6650";"6650";"5000"
"1439";"6490";"7190";"5990"
"1440";"6650";"6650";"4000"
"1441";"6650";"6650";"5000"
"1442";"6650";"6700";"5250"
"1443";"6650";"6750";"5600"
"1444";"6650";"6500";"5000"
"1445";"6674";"6674";"5076"
"1446";"6649";"6649";"4268"
"1447";"6500";"6600";"5000"
"1448";"6800";"6700";"5400"
"1449";"6650";"6650";"5750"
"1450";"6653";"6653";"4011"
"1451";"6600";"6250";"5250"
"1452";"6650";"6900";"5150"
"1453";"6650";"6650";"3809"
"1454";"6645";"5937";"5162"
"1455";"6972";"7158";"5417"
"1456";"6649";"6649";"5499"
"1457";"6650";"6650";"5250"
"1458";"6668";"6665";"4035"
"1459";"6650";"5581";"5348"
"1460";"6650";"6650";"4256"
"1461";"6650";"6900";"5500"
"1462";"6500";"6500";"4500"
"1463";"6650";"6650";"4450"
"1464";"6400";"6500";"4750"
"1465";"6650";"6900";"5500"
"1466";"6350";"6350";"4005"
"1467";"6302";"6205";"3904"
"1468";"6650";"6500";"5250"
"1469";"6650";"6650";"5600"
"1470";"6650";"6650";"5750"
"1471";"6596";"6596";"4017"
"1472";"6607";"6607";"4222"
"1473";"6650";"6650";"5500"
"1474";"6499";"6649";"4999"
"1475";"6650";"6650";"5600"
"1476";"6785";"6757";"5811"
"1477";"6650";"6650";"4650"
"1478";"6700";"6900";"5650"
"1479";"6650";"6650";"5750"
"1480";"6643";"6643";"3746"
"1481";"6800";"5773";"5270"
"1482";"6596";"6996";"4996"
"1483";"6650";"6650";"4850"
"1484";"6695";"6567";"4996"
"1485";"6650";"6650";"3750"
"1486";"6750";"6850";"5500"
"1487";"6649";"6699";"5499"
"1488";"6500";"6500";"5250"
"1489";"6900";"6900";"5500"
"1490";"6500";"6050";"5000"
"1491";"6650";"6150";"5250"
"1492";"6650";"7000";"2088"
"1493";"6600";"5826";"4313"
"1494";"6650";"6650";"5150"
"1495";"6650";"6650";"5000"
"1496";"6500";"6500";"3250"
"1497";"6594";"6594";"5244"
"1498";"6587";"6587";"3566"
"1499";"6424";"6424";"3483"
"1500";"6609";"6609";"3258"
"1501";"6594";"6244";"5594"
"1502";"6600";"6600";"5250"
"1503";"6567";"6567";"5783"
"1504";"6485";"6485";"3933"
"1505";"6598";"6298";"5148"
"1506";"6591";"6991";"5741"
"1507";"6600";"6250";"5600"
"1508";"6600";"6600";"4500"
"1509";"7250";"7250";"5250"
"1510";"6600";"4419";"5198"
"1511";"6550";"6550";"5000"
"1512";"6584";"5990";"4240"
"1513";"6600";"6600";"5100"
"1514";"6557";"6557";"3434"
"1515";"6600";"6600";"4250"
"1516";"6449";"6449";"4471"
"1517";"6607";"6607";"5255"
"1518";"6592";"6842";"4192"
"1519";"6646";"6896";"5496"
"1520";"6600";"6100";"5550"
"1521";"6525";"6556";"3710"
"1522";"5486";"5855";"2600"
"1523";"6600";"6250";"5250"
"1524";"6596";"6596";"4996"
"1525";"6600";"6500";"5600"
"1526";"6550";"6150";"4158"
"1527";"6600";"6300";"4800"
"1528";"6500";"6500";"2750"
"1529";"6600";"6600";"5000"
"1530";"6600";"6600";"5400"
"1531";"6624";"6624";"4034"
"1532";"6650";"6750";"5000"
"1533";"6600";"6600";"5300"
"1534";"6493";"6493";"4493"
"1535";"6300";"6300";"4000"
"1536";"6600";"6600";"4300"
"1537";"6595";"6745";"4255"
"1538";"6572";"6572";"4885"
"1539";"6568";"6568";"4542"
"1540";"6451";"6301";"4578"
"1541";"6600";"6600";"5250"
"1542";"6350";"6250";"4600"
"1543";"6600";"6500";"6100"
"1544";"6594";"6394";"4894"
"1545";"6593";"6593";"5243"
"1546";"6600";"6600";"5200"
"1547";"6600";"6600";"5250"
"1548";"6600";"6500";"3268"
"1549";"6598";"6598";"2849"
"1550";"6660";"6660";"3764"
"1551";"6578";"6528";"4725"
"1552";"6650";"6400";"4002"
"1553";"6650";"6650";"3500"
"1554";"6750";"6000";"4500"
"1555";"6624";"6511";"4552"
"1556";"6600";"6600";"5000"
"1557";"6584";"6534";"5241"
"1558";"6350";"6350";"4750"
"1559";"6750";"7250";"5500"
"1560";"6519";"6519";"3512"
"1561";"6597";"5921";"4610"
"1562";"6605";"6605";"4006"
"1563";"6700";"6800";"5500"
"1564";"6600";"6600";"4800"
"1565";"6600";"6600";"5850"
"1566";"6498";"6498";"4513"
"1567";"6598";"6598";"5098"
"1568";"6600";"6300";"4500"
"1569";"6300";"6300";"4250"
"1570";"6761";"6777";"3987"
"1571";"6600";"6250";"5400"
"1572";"6720";"6720";"3508"
"1573";"6598";"6998";"6248"
"1574";"7000";"6502";"5002"
"1575";"6600";"6600";"5100"
"1576";"6600";"6600";"5250"
"1577";"6600";"6600";"4750"
"1578";"6600";"6200";"5200"
"1579";"6600";"6400";"3000"
"1580";"6600";"6750";"5500"
"1581";"6600";"6600";"5100"
"1582";"6600";"6600";"4500"
"1583";"6750";"6750";"5150"
"1584";"6600";"6600";"5750"
"1585";"6600";"6250";"5100"
"1586";"6600";"6600";"5500"
"1587";"6600";"6650";"5500"
"1588";"6740";"6640";"5240"
"1589";"6000";"6750";"4200"
"1590";"6600";"6600";"5000"
"1591";"6600";"6600";"6000"
"1592";"6600";"6600";"4800"
"1593";"6250";"6550";"5200"
"1594";"6600";"7200";"5500"
"1595";"6740";"6490";"4740"
"1596";"6600";"6000";"5600"
"1597";"6450";"6500";"3700"
"1598";"6600";"6600";"4500"
"1599";"6600";"6600";"5000"
"1600";"6599";"7149";"6249"
"1601";"6600";"6600";"5600"
"1602";"6600";"6600";"4750"
"1603";"6746";"6748";"2248"
"1604";"6598";"6598";"4149"
"1605";"6598";"6998";"6398"
"1606";"6600";"6600";"6150"
"1607";"6650";"6500";"4250"
"1608";"6500";"6500";"4250"
"1609";"6493";"6493";"4505"
"1610";"6600";"6600";"4600"
"1611";"6600";"6400";"5100"
"1612";"6600";"6600";"5100"
"1613";"6600";"6000";"4750"
"1614";"6700";"6700";"4300"
"1615";"6696";"6696";"5346"
"1616";"6463";"6463";"3775"
"1617";"6600";"6600";"5750"
"1618";"6592";"6592";"5242"
"1619";"6600";"6600";"4150"
"1620";"6600";"6600";"5850"
"1621";"6600";"6800";"4500"
"1622";"6600";"6600";"4750"
"1623";"7000";"6600";"5000"
"1624";"6600";"6600";"4700"
"1625";"6500";"6500";"5100"
"1626";"6600";"6400";"4650"
"1627";"6498";"6248";"4248"
"1628";"6593";"6593";"4993"
"1629";"6596";"6596";"5096"
"1630";"6600";"6600";"5500"
"1631";"6645";"6658";"4696"
"1632";"6600";"6600";"4268"
"1633";"6590";"6590";"5490"
"1634";"6500";"6500";"4750"
"1635";"6596";"5900";"4032"
"1636";"6604";"6600";"3146"
"1637";"6600";"6600";"5100"
"1638";"6550";"6550";"4750"
"1639";"6600";"6550";"5200"
"1640";"6497";"6497";"5297"
"1641";"6600";"6400";"5000"
"1642";"6600";"6050";"5000"
"1643";"6500";"6450";"5000"
"1644";"6600";"6600";"5750"
